point,bv,notebook,month,day,year,habtype,spp,round,region,area,impound,int,short,tall,pe,pcgrass,up,bg,water,wood,other,crop,central,north,east,south,west,averagewater,plant1,plant2,plant3,waterp,woodp,dead
WPT108,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,13,12,15,13.2,NA,NA,NA,NA,NA,NA
WPT112,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,13,13,14,13,NA,NA,NA,NA,NA,NA
WPT120,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,50,0,0,0,20,0,0,30,0,0,13,12,9,12,9,11,aster,frog fruit,p. aqua,NA,NA,0
WPT103,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,10,9,8,9.2,NA,NA,NA,NA,NA,NA
WPT101,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,9,7,6,7.8,NA,NA,NA,NA,NA,NA
WPT105,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,0,0,0,0,100,0,0,0,0,0,7,8,9,7,6,7.4,ragweed,aster,sunflower,NA,NA,0
WPT113,v,14,10,12,2014,ms,NA,4,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13,0,0,3,5.4,NA,NA,NA,NA,NA,0
WPT117,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,5,0,2.4,NA,NA,NA,NA,NA,NA
WPT120,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,0,0.8,NA,NA,NA,NA,NA,NA
WPT96,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,0,65,0,0,30,0,0,5,0,0,0,0,0,0,0,0,p. aqua,aster,button bush,NA,NA,0
WPT88,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,70,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,p. aqua,button bush,cocklebur,NA,NA,0
WPT100,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p. aqua,p. piperodies,millet,NA,NA,0
WPT97,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p. aqua,p. piperodies,millet,NA,NA,0
WPT90,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p. aqua,p. piperodies,millet,NA,NA,0
WPT109,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,0,0,0,0,20,0,0,25,55,0,0,0,0,0,0,0,button bush,aster,NA,NA,NA,0
WPT87,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,millet,p. piperodies,p. aqua,NA,NA,0
WPT91,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p. aqua,millet,p. piperodies,NA,NA,0
WPT113,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,25,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,aster,ragweed,p. piperodies,NA,NA,0
WPT81,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p. piperodies,millet,prairie cord grass,NA,NA,0
WPT94,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p. aqua,spikerush,prairie cord grass,NA,NA,0
WPT82,v,3,8,16,2014,ms,NA,1,nc,slnwr,m10,0,85,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,p. piperodies,p. aqua,spikerush,NA,NA,0
WPT109,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT105,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT113,v,6,9,6,2014,ms,NA,2,nc,slnwr,m10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
N010S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N011S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N012S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N013S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N014S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N015S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N016S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N017S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,20,10,0,0,65,0,0,5,0,0,14,23,23.5,23,18,20.3,aster,prairie chord grass,millet,NA,NA,0
N008S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,10,90,0,0,0,0,0,0,0,0,20,19,18.5,19,21,19.5,perennial smartweed,prairie chord grass,panic grass,NA,NA,0
N007S1,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,5,75,0,0,20,0,0,0,0,0,22,13,18,12,18,16.6,perennial smartweed,annual smartweed,upland,NA,NA,0
N009S0,b,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m10,0,10,10,5,0,75,0,0,0,0,0,11,5,8,12.5,10.5,9.4,upland,upland,millet,NA,NA,0
wpt98,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt84,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt91,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt81,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt97,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt100,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt90,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt82,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt94,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,0
wpt86,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,59,57,58,58,NA,NA,NA,NA,NA,0
wpt99,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,57,55,57,57,56.8,NA,NA,NA,NA,NA,0
wpt93,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,56,55,58,56,56,NA,NA,NA,NA,NA,0
wpt92,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,57,55,58,54,55.8,NA,NA,NA,NA,NA,0
wpt87,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,54,57,55,55,55.8,NA,NA,NA,NA,NA,0
wpt89,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,56,56,55,56,55.4,NA,NA,NA,NA,NA,0
wpt88,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,55,56,52,52,54.6,NA,NA,NA,NA,NA,0
WPT 081,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,54,55,53,52,53.6,NA,NA,NA,NA,NA,NA
wpt95,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,53,55,53,53,53.2,NA,NA,NA,NA,NA,0
WPT 098,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,58,50,53,50,52.4,NA,NA,NA,NA,NA,NA
WPT 097,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,54,52,53,51,52.2,NA,NA,NA,NA,NA,NA
WPT 094,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,51,51,51,53,50.8,NA,NA,NA,NA,NA,NA
wpt85,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,48,53,54,52,50.6,NA,NA,NA,NA,NA,0
WPT 090,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,50,48,51,48,48.8,NA,NA,NA,NA,NA,NA
WPT 084,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,50,49,48,49,48.6,NA,NA,NA,NA,NA,NA
WPT 091,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,45,47,48,46,47.2,NA,NA,NA,NA,NA,NA
WPT 100,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,46,47,47,45,47,NA,NA,NA,NA,NA,NA
WPT 086,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,43,45,42,45,44.4,NA,NA,NA,NA,NA,NA
WPT 093,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,46,42,43,42,43.6,NA,NA,NA,NA,NA,NA
WPT 088,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,43,43,44,44,43.4,NA,NA,NA,NA,NA,NA
WPT 092,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,42,40,43,45,42.8,NA,NA,NA,NA,NA,NA
WPT 087,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,44,41,41,42,41.8,NA,NA,NA,NA,NA,NA
WPT 082,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,49,5,50,52,41.6,NA,NA,NA,NA,NA,NA
wpt96,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,36,43,42,43,41.6,NA,NA,NA,NA,NA,0
WPT 099,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,41,44,40,41,41.4,NA,NA,NA,NA,NA,NA
WPT 089,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,40,36,39,44,40.8,NA,NA,NA,NA,NA,NA
WPT 095,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,40,40,39,41,40.2,NA,NA,NA,NA,NA,NA
WPT 085,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,37,39,39,42,39.8,NA,NA,NA,NA,NA,NA
wpt83,v,NICK-GREEN,10,11,2014,ms,NA,4,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,46,47,0,48,37.8,NA,NA,NA,NA,NA,0
WPT 096,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,38,28,35,34,33.8,NA,NA,NA,NA,NA,NA
WPT 083,v,nick.red,9,27,2014,ms,NA,3,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,36,34,0,38,28.6,NA,NA,NA,NA,NA,NA
WPT082,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,12,13,11,12.2,NA,NA,NA,NA,NA,NA
WPT097,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,11,13,9,10.2,NA,NA,NA,NA,NA,NA
WPT081,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8.5,8.5,11,9,9.2,NA,NA,NA,NA,NA,NA
WPT100,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,11,9,8,9,NA,NA,NA,NA,NA,NA
WPT094,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,8,9,7,9,NA,NA,NA,NA,NA,NA
WPT090,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,6,8,7.2,NA,NA,NA,NA,NA,NA
WPT086,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,5,6,5.6,NA,NA,NA,NA,NA,NA
WPT084,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,3,6,4.8,NA,NA,NA,NA,NA,NA
WPT099,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,5,3.4,NA,NA,NA,NA,NA,NA
WPT087,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,1,2,1.8,NA,NA,NA,NA,NA,NA
WPT091,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,0,1,1.4,NA,NA,NA,NA,NA,NA
WPT086,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,60,35,0,0,0,0,0,5,0,0,0,0,0,0,0,0,spikerush,millet,annual smartweed,NA,NA,0
WPT091,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,millet,perennial smartweed,annual smartweed,NA,NA,0
WPT083,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,10,20,50,0,0,0,0,10,0,20,0,0,0,0,0,0,0,perennial smartweed,spikerush,annual smartweed,NA,NA,0
WPT089,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,0,95,0,0,3,0,0,2,0,0,0,0,0,0,0,0,perennial smartweed,spikerush,millet,NA,NA,0
WPT085,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,30,68,0,0,0,0,0,2,0,0,0,0,0,0,0,0,perennial smartweed,spikerush,millet,NA,NA,0
WPT099,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,20,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,millet,cocklebur,perennial smartweed,NA,NA,0
WPT098,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,75,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,spikerush,millet,perennial smartweed,NA,NA,0
WPT095,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,20,75,0,0,0,0,0,5,0,0,0,0,0,0,0,0,millet,spikerush,perennial smartweed,NA,NA,0
WPT084,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,millet,spikerush,perennial smartweed,NA,NA,0
WPT093,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,10,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,millet,annual smartweed,spikerush,NA,NA,0
WPT092,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m11,0,25,70,0,0,0,0,0,5,0,0,0,0,0,0,0,0,perennial smartweed,millet,spikerush,NA,NA,0
WPT088,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT096,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT089,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT083,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT092,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT093,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT095,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT085,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT098,v,6,9,5,2014,ms,NA,2,nc,slnwr,m11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
WPT069,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA
WPT080,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA
WPT064,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA
WPT066,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA
WPT075,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA
WPT072,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA
WPT067,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA
WPT070,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,66,65,64,66,65.2,NA,NA,NA,NA,NA,NA
WPT065,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,44,43,42,44,43.2,NA,NA,NA,NA,NA,NA
WPT063,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,37,38,36,38,37.4,NA,NA,NA,NA,NA,NA
WPT076,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,33,32,34,33,32.8,NA,NA,NA,NA,NA,NA
WPT078,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,32,33,31,32,31.8,NA,NA,NA,NA,NA,NA
WPT072,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,29,27,28,26,27.6,NA,NA,NA,NA,NA,NA
WPT074,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,16,15,14,15,15,NA,NA,NA,NA,NA,NA
WPT074,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,70,0,0,0,30,0,0,0,0,0,15,7,5,9,19,11,perennial smartweed,prairie chord grass,spikerush,NA,NA,0
WPT073,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,4,3.8,NA,NA,NA,NA,NA,NA
WPT071,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,3,2.6,NA,NA,NA,NA,NA,NA
WPT069,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,60,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,spikerush,prairie chord grass,annual smartweed,NA,NA,0
WPT079,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,20,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,upland,upland,annual smartweed,NA,NA,0
WPT063,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,5,10,0,0,80,0,0,5,0,0,0,0,0,0,0,0,upland,willow,annual smartweed,NA,NA,0
WPT062,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,3,0,0,95,0,0,2,0,0,0,0,0,0,0,0,prairie cord grass,annual smartweed,button bush,NA,NA,0
WPT065,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,0,0,0,95,0,0,5,0,0,0,0,0,0,0,0,prairie cord grass,button bush,NA,NA,NA,0
WPT070,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,0,0,0,75,0,0,25,0,0,0,0,0,0,0,0,prairie cord grass,button bush,NA,NA,NA,0
WPT077,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,0,0,0,95,0,0,5,0,0,0,0,0,0,0,0,prairie cord grass,button bush,NA,NA,NA,0
WPT078,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,prairie cord grass,NA,NA,NA,NA,0
WPT076,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,5,0,0,95,0,0,0,0,0,0,0,0,0,0,0,prairie cord grass,perennial smartweed,NA,NA,NA,0
WPT064,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,prairie cord grass,spikerush,NA,NA,NA,0
WPT073,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,5,0,0,90,0,0,5,0,0,0,0,0,0,0,0,prairie cord grass,button bush,perennial smartweed,NA,NA,0
WPT080,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,10,0,0,0,80,0,0,10,0,0,0,0,0,0,0,0,upland,willow,spikerush,NA,NA,0
WPT068,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,65,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,millet,upland,upland,NA,NA,0
WPT061,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,0,5,0,0,95,0,0,0,0,0,0,0,0,0,0,0,partridge pea,upland,upland,NA,NA,0
WPT071,v,ns_black,8,16,2014,ms,NA,1,nc,slnwr,m13,0,5,5,0,0,90,0,0,0,0,0,0,0,0,0,0,0,partridge pea,upland,upland,NA,NA,0
WPT061,v,12,9,25,2014,ms,NA,3,nc,slnwr,m13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
