"","X","obs","point","species","distance","round","impound","area","region","lat","long","month","day","year","night","odate","time","flush_walk","treat"
"4041",4041,"A","AF177S2","sora",2,3,"sgc","scnwr","nw",40.08738499,-95.26188,9,23,2013,1.2,266,NA,NA,NA
"4042",4042,"A","AF176S2","sora",2,3,"sgc","scnwr","nw",40.08733797,-95.262223,9,23,2013,1.2,266,NA,NA,NA
"4043",4043,"A","AF175S0","sora",0,3,"sgc","scnwr","nw",40.08730201,-95.262452,9,23,2013,1.2,266,NA,NA,NA
"4044",4044,"A","AF174S0","sora",0,3,"sgc","scnwr","nw",40.08723001,-95.262778,9,23,2013,1.2,266,NA,NA,NA
"4045",4045,"A","AF171S6","sora",6,3,"sgc","scnwr","nw",40.08716396,-95.264197,9,23,2013,1.2,266,NA,NA,NA
"4046",4046,"A","AF173S0","sora",0,3,"sgc","scnwr","nw",40.08715399,-95.263021,9,23,2013,1.2,266,NA,NA,NA
"4047",4047,"A","AF172S0","sora",0,3,"sgc","scnwr","nw",40.08714904,-95.263745,9,23,2013,1.2,266,NA,NA,NA
"4048",4048,"A","AF170S2","sora",2,3,"sgc","scnwr","nw",40.08713798,-95.264461,9,23,2013,1.2,266,NA,NA,NA
"4049",4049,"A","AF168V1","vira",1,3,"sgc","scnwr","nw",40.08712398,-95.26486,9,23,2013,1.2,266,NA,NA,NA
"4050",4050,"A","AF169S2","sora",2,3,"sgc","scnwr","nw",40.08711803,-95.264723,9,23,2013,1.2,266,NA,NA,NA
"4051",4051,"A","AF178S2","sora",2,3,"sgc","scnwr","nw",40.086222,-95.266522,9,23,2013,1.2,266,NA,NA,NA
"4052",4052,"A","AF179S0","sora",0,3,"sgc","scnwr","nw",40.08489599,-95.265172,9,23,2013,1.2,266,NA,NA,NA
"4053",4053,"A","AF180S0","sora",0,3,"sgc","scnwr","nw",40.084812,-95.266855,9,23,2013,1.2,266,NA,NA,NA
"4054",4054,"D","DD016S1","sora",1,2,"sgc","scnwr","nw",40.0890600309,-95.2626059856,9,1,2013,1.2,244,NA,NA,NA
"4055",4055,"N","N065S0","sora",0,2,"sgd","scnwr","nw",40.08206902,-95.26363897,8,30,2014,1.2,242,NA,NA,NA
"4056",4056,"N","N066S0","sora",0,2,"sgd","scnwr","nw",40.080239,-95.26258302,8,30,2014,1.2,242,NA,NA,NA
"4057",4057,"M","MB305S12 _13","sora",12,3,"swan lake","slnwr","nc",39.62506,-93.209571,9,26,2013,1.2,269,NA,NA,NA
"4058",4058,"A","AF195S3","sora",3,2,"ts2a","tsca","ne",39.5447620377,-91.1593359802,9,8,2014,1.2,251,NA,NA,NA
"4059",4059,"N","N429S0","sora",0,3,"ts4a","tsca","ne",39.5426209643,-91.1615649797,9,27,2014,1.2,271,NA,NA,NA
"4060",4060,"A","AF001S3","sora",3,1,"ash","nvca","nw",40.0828499626,-95.0472159684,8,14,2013,1.1,226,NA,NA,NA
"4061",4061,"A","AF002S2","sora",2,1,"ash","nvca","nw",40.0823909696,-95.0481280033,8,14,2013,1.1,226,NA,NA,NA
"4062",4062,"A","AF290S2","sora",2,3,"ash","nvca","nw",40.0871570036,-95.0453369971,9,18,2014,1.1,262,NA,NA,NA
"4063",4063,"A","AF448S0","sora",0,4,"ash","nvca","nw",40.0871320255,-95.0462020095,10,8,2014,1.1,282,NA,NA,NA
"4064",4064,"A","AF291S1","sora",1,3,"ash","nvca","nw",40.0869109947,-95.0453970116,9,18,2014,1.1,262,NA,NA,NA
"4065",4065,"N","N617S0","sora",0,4,"ash","nvca","nw",40.0867880322,-95.0466989726,10,8,2014,1.1,282,NA,NA,NA
"4066",4066,"A","AF292S0","sora",0,3,"ash","nvca","nw",40.0866339728,-95.0475769769,9,18,2014,1.1,262,NA,NA,NA
"4067",4067,"A","AF293S0","sora",0,3,"ash","nvca","nw",40.0859630015,-95.0476560183,9,18,2014,1.1,262,NA,NA,NA
"4068",4068,"N","N616S4","sora",4,4,"ash","nvca","nw",40.0853500329,-95.0477949902,10,8,2014,1.1,282,NA,NA,NA
"4069",4069,"A","AF298S3","sora",3,3,"ash","nvca","nw",40.084318975,-95.048858989,9,18,2014,1.1,262,NA,NA,NA
"4070",4070,"N","N612S0","sora",0,4,"ash","nvca","nw",40.0840479881,-95.0488559715,10,8,2014,1.1,282,NA,NA,NA
"4071",4071,"A","AF297S0","sora",0,3,"ash","nvca","nw",40.0840209983,-95.0488500204,9,18,2014,1.1,262,NA,NA,NA
"4072",4072,"N","N614S0","sora",0,4,"ash","nvca","nw",40.0832699798,-95.0482409913,10,8,2014,1.1,282,NA,NA,NA
"4073",4073,"N","N615S1","sora",1,4,"ash","nvca","nw",40.0832510367,-95.0482519716,10,8,2014,1.1,282,NA,NA,NA
"4074",4074,"A","AF294S2","sora",2,3,"ash","nvca","nw",40.0828079693,-95.0477939844,9,18,2014,1.1,262,NA,NA,NA
"4075",4075,"N","N613S0","sora",0,4,"ash","nvca","nw",40.0827280059,-95.0487389602,10,8,2014,1.1,282,NA,NA,NA
"4076",4076,"A","AF260S8","sora",8,3,"bb1","bkca","ne",39.21070003,-90.763173,10,10,2013,1.1,283,NA,NA,NA
"4077",4077,"A","AF293S8","sora",8,3,"bb1","bkca","ne",39.21070003,-90.763173,10,10,2013,1.1,283,NA,NA,NA
"4078",4078,"A","AF261S3","sora",3,3,"bb1","bkca","ne",39.20968599,-90.762851,10,10,2013,1.1,283,NA,NA,NA
"4079",4079,"A","AF294S3","sora",3,3,"bb1","bkca","ne",39.20968599,-90.762851,10,10,2013,1.1,283,NA,NA,NA
"4080",4080,"A","AF262V1","vira",1,3,"bb1","bkca","ne",39.20725297,-90.762157,10,10,2013,1.1,283,NA,NA,NA
"4081",4081,"A","AF295V1","vira",1,3,"bb1","bkca","ne",39.20725297,-90.762157,10,10,2013,1.1,283,NA,NA,NA
"4082",4082,"A","AF263S0","sora",0,3,"bb1","bkca","ne",39.20695097,-90.761814,10,10,2013,1.1,283,NA,NA,NA
"4083",4083,"A","AF296S0","sora",0,3,"bb1","bkca","ne",39.20695097,-90.761814,10,10,2013,1.1,283,NA,NA,NA
"4084",4084,"A","AF270S2","sora",2,3,"bb1","bkca","ne",39.20663699,-90.766345,10,10,2013,1.1,283,NA,NA,NA
"4085",4085,"A","AF305S2","sora",2,3,"bb1","bkca","ne",39.20663699,-90.766345,10,10,2013,1.1,283,NA,NA,NA
"4086",4086,"A","AF264S2","sora",2,3,"bb1","bkca","ne",39.20662399,-90.760567,10,10,2013,1.1,283,NA,NA,NA
"4087",4087,"A","AF297S2","sora",2,3,"bb1","bkca","ne",39.20662399,-90.760567,10,10,2013,1.1,283,NA,NA,NA
"4088",4088,"A","AF268S5","sora",5,3,"bb1","bkca","ne",39.20560601,-90.765661,10,10,2013,1.1,283,NA,NA,NA
"4089",4089,"A","AF302S5","sora",5,3,"bb1","bkca","ne",39.20560601,-90.765661,10,10,2013,1.1,283,NA,NA,NA
"4090",4090,"A","AF269S4","sora",4,3,"bb1","bkca","ne",39.20559998,-90.76582,10,10,2013,1.1,283,NA,NA,NA
"4091",4091,"A","AF304S4","sora",4,3,"bb1","bkca","ne",39.20559998,-90.76582,10,10,2013,1.1,283,NA,NA,NA
"4092",4092,"A","AF290S4","sora",4,3,"bb1","bkca","ne",39.20553904,-90.767042,10,10,2013,1.1,283,NA,NA,NA
"4093",4093,"A","AF291S4","sora",4,3,"bb1","bkca","ne",39.20553401,-90.767041,10,10,2013,1.1,283,NA,NA,NA
"4094",4094,"A","AF292S1","sora",1,3,"bb1","bkca","ne",39.20552898,-90.767153,10,10,2013,1.1,283,NA,NA,NA
"4095",4095,"A","AF265S0","sora",0,3,"bb1","bkca","ne",39.20548196,-90.761254,10,10,2013,1.1,283,NA,NA,NA
"4096",4096,"A","AF298S0","sora",0,3,"bb1","bkca","ne",39.20548196,-90.761254,10,10,2013,1.1,283,NA,NA,NA
"4097",4097,"A","AF266S3","sora",3,3,"bb1","bkca","ne",39.20520997,-90.763533,10,10,2013,1.1,283,NA,NA,NA
"4098",4098,"A","AF299S3","sora",3,3,"bb1","bkca","ne",39.20520997,-90.763533,10,10,2013,1.1,283,NA,NA,NA
"4099",4099,"A","AF269S2","sora",2,3,"bb1","bkca","ne",39.20502003,-90.76398,10,10,2013,1.1,283,NA,NA,NA
"4100",4100,"A","AF303S2","sora",2,3,"bb1","bkca","ne",39.20502003,-90.76398,10,10,2013,1.1,283,NA,NA,NA
"4101",4101,"A","AF268S2","sora",2,3,"bb1","bkca","ne",39.20466498,-90.763892,10,10,2013,1.1,283,NA,NA,NA
"4102",4102,"A","AF301S2","sora",2,3,"bb1","bkca","ne",39.20466498,-90.763892,10,10,2013,1.1,283,NA,NA,NA
"4103",4103,"A","AF267S3","sora",3,3,"bb1","bkca","ne",39.20442601,-90.764406,10,10,2013,1.1,283,NA,NA,NA
"4104",4104,"A","AF300S3","sora",3,3,"bb1","bkca","ne",39.20442601,-90.764406,10,10,2013,1.1,283,NA,NA,NA
"4105",4105,"N","NS091S0","sora",0,2,"bb1","bkca","ne",39.20401898,-90.764032,9,11,2013,1.1,254,NA,NA,NA
"4106",4106,"N","NS092S2","sora",2,2,"bb1","bkca","ne",39.20400901,-90.764322,9,11,2013,1.1,254,NA,NA,NA
"4107",4107,"A","AF231S0","sora",0,3,"bb1","bkca","ne",39.142693039,-90.7269679941,10,10,2013,1.1,283,NA,NA,NA
"4108",4108,"M","MB008S4 _13","sora",4,1,"bb2","bkca","ne",39.20084098,-90.766555,8,23,2013,1.1,235,NA,NA,NA
"4109",4109,"M","MB009S0 _13","sora",0,1,"bb2","bkca","ne",39.20050998,-90.766868,8,23,2013,1.1,235,NA,NA,NA
"4110",4110,"M","MB010S3 _13","sora",3,1,"bb2","bkca","ne",39.19998704,-90.766561,8,23,2013,1.1,235,NA,NA,NA
"4111",4111,"M","MB007S1 _13","sora",1,1,"bb2","bkca","ne",39.19811603,-90.767861,8,23,2013,1.1,235,NA,NA,NA
"4112",4112,"M","MB006S1 _13","sora",1,1,"bb2","bkca","ne",39.19802701,-90.768073,8,23,2013,1.1,235,NA,NA,NA
"4113",4113,"M","MB005S01A _13","sora",1,1,"bb2","bkca","ne",39.18786697,-90.774342,8,23,2013,1.1,235,NA,NA,NA
"4114",4114,"N","N038S0","sora",0,1,"ccmsu12","ccnwr","ne",39.262107,-90.77741398,8,22,2014,1.1,234,NA,NA,NA
"4115",4115,"N","N037S0","sora",0,1,"ccmsu12","ccnwr","ne",39.26188999,-90.77807103,8,22,2014,1.1,234,NA,NA,NA
"4116",4116,"N","N036S0","sora",0,1,"ccmsu12","ccnwr","ne",39.26185898,-90.778913,8,22,2014,1.1,234,NA,NA,NA
"4117",4117,"N","N039S0","sora",0,1,"ccmsu12","ccnwr","ne",39.261274,-90.77887402,8,22,2014,1.1,234,NA,NA,NA
"4118",4118,"N","N040S0","sora",0,1,"ccmsu12","ccnwr","ne",39.26119303,-90.77975999,8,22,2014,1.1,234,NA,NA,NA
"4119",4119,"N","N033S0","sora",0,1,"ccmsu2","ccnwr","ne",39.26753403,-90.78515399,8,22,2014,1.1,234,NA,NA,NA
"4120",4120,"N","N034S0","sora",0,1,"ccmsu2","ccnwr","ne",39.26752103,-90.78610601,8,22,2014,1.1,234,NA,NA,NA
"4121",4121,"N","N032S1","sora",1,1,"ccmsu2","ccnwr","ne",39.266968,-90.78239299,8,22,2014,1.1,234,NA,NA,NA
"4122",4122,"N","N031S0","sora",0,1,"ccmsu2","ccnwr","ne",39.26642099,-90.78794299,8,22,2014,1.1,234,NA,NA,NA
"4123",4123,"N","N030S1","sora",1,1,"ccmsu2","ccnwr","ne",39.26633801,-90.78325599,8,22,2014,1.1,234,NA,NA,NA
"4124",4124,"N","N029S0","sora",0,1,"ccmsu2","ccnwr","ne",39.26582797,-90.78315801,8,22,2014,1.1,234,NA,NA,NA
"4125",4125,"N","N028S0","sora",0,1,"ccmsu2","ccnwr","ne",39.265718,-90.78365003,8,22,2014,1.1,234,NA,NA,NA
"4126",4126,"N","N027S0","sora",0,1,"ccmsu2","ccnwr","ne",39.26487101,-90.78862703,8,22,2014,1.1,234,NA,NA,NA
"4127",4127,"N","N026S0","sora",0,1,"ccmsu2","ccnwr","ne",39.26486699,-90.78862703,8,22,2014,1.1,234,NA,NA,NA
"4128",4128,"N","N505S0","sora",0,3,"dc14","dcca","se",37.0622749999,-90.1212019846,10,3,2014,1.1,277,NA,NA,NA
"4129",4129,"N","N506S0","sora",0,3,"dc14","dcca","se",37.0611209795,-90.1222649775,10,3,2014,1.1,277,NA,NA,NA
"4130",4130,"N","N507S0","sora",0,3,"dc14","dcca","se",37.060740022,-90.1232289802,10,3,2014,1.1,277,NA,NA,NA
"4131",4131,"A","AF252S1","sora",1,2,"dc14","dcca","se",37.0607080031,-90.1231240388,9,13,2014,1.1,257,NA,NA,NA
"4132",4132,"A","AF253S2","sora",2,2,"dc14","dcca","se",37.0599409752,-90.1234409586,9,13,2014,1.1,257,NA,NA,NA
"4133",4133,"N","NS009S4","sora",4,1,"dc15","dcca","se",37.05636098,-90.121299,8,27,2013,1.1,239,NA,NA,NA
"4134",4134,"A","AF400S0","sora",0,3,"dc18","dcca","se",37.0561200008,-90.1296139788,10,3,2014,1.1,277,NA,NA,NA
"4135",4135,"N","N250S0","sora",0,2,"dc18","dcca","se",37.0558910072,-90.130448984,9,13,2014,1.1,257,NA,NA,NA
"4136",4136,"N","N256S0","sora",0,2,"dc18","dcca","se",37.0557460003,-90.1275429782,9,13,2014,1.1,257,NA,NA,NA
"4137",4137,"A","AF392S0","sora",0,3,"dc18","dcca","se",37.0556220319,-90.1273370348,10,3,2014,1.1,277,NA,NA,NA
"4138",4138,"A","AF393S3","sora",3,3,"dc18","dcca","se",37.0555770211,-90.1277100295,10,3,2014,1.1,277,NA,NA,NA
"4139",4139,"N","N254S0","sora",0,2,"dc18","dcca","se",37.0555320103,-90.1277559623,9,13,2014,1.1,257,NA,NA,NA
"4140",4140,"N","N255S0","sora",0,2,"dc18","dcca","se",37.055508038,-90.1282120217,9,13,2014,1.1,257,NA,NA,NA
"4141",4141,"N","N253S0","sora",0,2,"dc18","dcca","se",37.055477025,-90.127323959,9,13,2014,1.1,257,NA,NA,NA
"4142",4142,"N","N251S0","sora",0,2,"dc18","dcca","se",37.0551180281,-90.1291890163,9,13,2014,1.1,257,NA,NA,NA
"4143",4143,"N","N252S0","sora",0,2,"dc18","dcca","se",37.0551170222,-90.1291979849,9,13,2014,1.1,257,NA,NA,NA
"4144",4144,"A","AF394S0","sora",0,3,"dc18","dcca","se",37.0548560098,-90.1265389938,10,3,2014,1.1,277,NA,NA,NA
"4145",4145,"A","AF396S0","sora",0,3,"dc18","dcca","se",37.0548450295,-90.1265359763,10,3,2014,1.1,277,NA,NA,NA
"4146",4146,"A","AF395S0","sora",0,3,"dc18","dcca","se",37.0548430178,-90.1265430171,10,3,2014,1.1,277,NA,NA,NA
"4147",4147,"A","AF399S0","sora",0,3,"dc18","dcca","se",37.0546909701,-90.1265580207,10,3,2014,1.1,277,NA,NA,NA
"4148",4148,"A","AF397S0","sora",0,3,"dc18","dcca","se",37.0546870306,-90.1265509799,10,3,2014,1.1,277,NA,NA,NA
"4149",4149,"A","AF398S0","sora",0,3,"dc18","dcca","se",37.0546870306,-90.1265550032,10,3,2014,1.1,277,NA,NA,NA
"4150",4150,"D","DD139S0","sora",0,2,"dc20","dcca","se",37.0601060148,-90.1271890104,9,16,2013,1.1,259,NA,NA,NA
"4151",4151,"N","N511S0","sora",0,3,"dc20","dcca","se",37.060199976,-90.1285609603,10,3,2014,1.1,277,NA,NA,NA
"4152",4152,"A","AF254S2","sora",2,2,"dc20","dcca","se",37.0601419732,-90.1259619836,9,13,2014,1.1,257,NA,NA,NA
"4153",4153,"N","N510S0","sora",0,3,"dc20","dcca","se",37.0590460394,-90.1273480151,10,3,2014,1.1,277,NA,NA,NA
"4154",4154,"N","N508S0","sora",0,3,"dc20","dcca","se",37.0584690291,-90.1276429743,10,3,2014,1.1,277,NA,NA,NA
"4155",4155,"N","N509S0","sora",0,3,"dc20","dcca","se",37.0583080128,-90.1283870358,10,3,2014,1.1,277,NA,NA,NA
"4156",4156,"A","AF388S2","sora",2,3,"dc22","dcca","se",37.0588319656,-90.135831004,10,3,2014,1.1,277,NA,NA,NA
"4157",4157,"A","AF387S0","sora",0,3,"dc22","dcca","se",37.0587700233,-90.1347179711,10,3,2014,1.1,277,NA,NA,NA
"4158",4158,"A","AF390S0","sora",0,3,"dc22","dcca","se",37.0579259656,-90.1360289846,10,3,2014,1.1,277,NA,NA,NA
"4159",4159,"A","AF389S2","sora",2,3,"dc22","dcca","se",37.05791004,-90.1359109674,10,3,2014,1.1,277,NA,NA,NA
"4160",4160,"A","AF391S2","sora",2,3,"dc22","dcca","se",37.0578429848,-90.136334002,10,3,2014,1.1,277,NA,NA,NA
"4161",4161,"D","DD134S1","sora",1,2,"ditch","dcca","se",37.062004013,-90.1183450129,9,16,2013,1.1,259,NA,NA,NA
"4162",4162,"D","DD133S2","sora",2,2,"ditch","dcca","se",37.060224032,-90.1212859713,9,16,2013,1.1,259,NA,NA,NA
"4163",4163,"D","DD135S2","sora",2,2,"ditch","dcca","se",37.0587189775,-90.1258270349,9,16,2013,1.1,259,NA,NA,NA
"4164",4164,"D","DD136S1","sora",1,2,"ditch","dcca","se",37.0565939974,-90.1244529895,9,16,2013,1.1,259,NA,NA,NA
"4165",4165,"D","DD137S0","sora",0,2,"ditch","dcca","se",37.056262996,-90.1248030178,9,16,2013,1.1,259,NA,NA,NA
"4166",4166,"D","DD138S2","sora",2,2,"ditch","dcca","se",37.0542800054,-90.1266079769,9,16,2013,1.1,259,NA,NA,NA
"4167",4167,"D","DD384S2","sora",2,3,"kt2","bkca","ne",39.153256,-90.731275,10,10,2013,1.1,283,NA,NA,NA
"4168",4168,"D","DD384S4","sora",4,3,"kt2","bkca","ne",39.15323303,-90.730614,10,10,2013,1.1,283,NA,NA,NA
"4169",4169,"D","DD385S4","sora",4,3,"kt2","bkca","ne",39.15283397,-90.731183,10,10,2013,1.1,283,NA,NA,NA
"4170",4170,"D","DD388V2","vira",2,3,"kt2","bkca","ne",39.14897201,-90.730229,10,10,2013,1.1,283,NA,NA,NA
"4171",4171,"D","DD385S6","sora",6,3,"kt2","bkca","ne",39.14849097,-90.731462,10,10,2013,1.1,283,NA,NA,NA
"4172",4172,"D","DD387S6","sora",6,3,"kt2","bkca","ne",39.14834697,-90.730726,10,10,2013,1.1,283,NA,NA,NA
"4173",4173,"D","DD388S3","sora",3,3,"kt2","bkca","ne",39.14826198,-90.730196,10,10,2013,1.1,283,NA,NA,NA
"4174",4174,"D","DD386V3","vira",3,3,"kt2","bkca","ne",39.14806399,-90.730782,10,10,2013,1.1,283,NA,NA,NA
"4175",4175,"D","DD381S5","sora",5,3,"kt2","bkca","ne",39.14771296,-90.729789,10,10,2013,1.1,283,NA,NA,NA
"4176",4176,"D","DD382S5","sora",5,3,"kt2","bkca","ne",39.14658199,-90.730796,10,10,2013,1.1,283,NA,NA,NA
"4177",4177,"D","DD383S7","sora",7,3,"kt2","bkca","ne",39.14628401,-90.730825,10,10,2013,1.1,283,NA,NA,NA
"4178",4178,"D","DD384S0","sora",0,3,"kt2","bkca","ne",39.146124,-90.731106,10,10,2013,1.1,283,NA,NA,NA
"4179",4179,"D","DD380S1","sora",1,3,"kt2","bkca","ne",39.14319696,-90.728932,10,10,2013,1.1,283,NA,NA,NA
"4180",4180,"D","DD379S1","sora",1,3,"kt2","bkca","ne",39.143175,-90.72897,10,10,2013,1.1,283,NA,NA,NA
"4181",4181,"D","DD378S0","sora",0,3,"kt2","bkca","ne",39.14312102,-90.72915,10,10,2013,1.1,283,NA,NA,NA
"4182",4182,"D","DD377S2","sora",2,3,"kt2","bkca","ne",39.14216498,-90.729606,10,10,2013,1.1,283,NA,NA,NA
"4183",4183,"D","DD376S3","sora",3,3,"kt2","bkca","ne",39.139739,-90.728183,10,10,2013,1.1,283,NA,NA,NA
"4184",4184,"D","DD370S0","sora",0,3,"kt2","bkca","ne",39.13879403,-90.731528,10,10,2013,1.1,283,NA,NA,NA
"4185",4185,"D","DD371S4","sora",4,3,"kt2","bkca","ne",39.13865296,-90.731557,10,10,2013,1.1,283,NA,NA,NA
"4186",4186,"D","DD372S4","sora",4,3,"kt2","bkca","ne",39.13837703,-90.731528,10,10,2013,1.1,283,NA,NA,NA
"4187",4187,"D","DD373S3","sora",3,3,"kt2","bkca","ne",39.13810898,-90.731695,10,10,2013,1.1,283,NA,NA,NA
"4188",4188,"D","DD375S4","sora",4,3,"kt2","bkca","ne",39.137207,-90.730458,10,10,2013,1.1,283,NA,NA,NA
"4189",4189,"D","DD374S3","sora",3,3,"kt2","bkca","ne",39.13716501,-90.730624,10,10,2013,1.1,283,NA,NA,NA
"4190",4190,"N","N203S0","sora",0,2,"kt2","bkca","ne",39.1469839867,-90.7303060032,9,10,2014,1.1,254,NA,NA,NA
"4191",4191,"N","N204S0","sora",0,2,"kt2","bkca","ne",39.1466720123,-90.7301770058,9,10,2014,1.1,254,NA,NA,NA
"4192",4192,"N","N202S0","sora",0,2,"kt2","bkca","ne",39.1440169606,-90.7312470395,9,10,2014,1.1,254,NA,NA,NA
"4193",4193,"N","N201S0","sora",0,2,"kt2","bkca","ne",39.143593004,-90.7312010229,9,10,2014,1.1,254,NA,NA,NA
"4194",4194,"N","N200S1","sora",1,2,"kt2","bkca","ne",39.1408979706,-90.7314330339,9,10,2014,1.1,254,NA,NA,NA
"4195",4195,"N","N199S0","sora",0,2,"kt2","bkca","ne",39.140008986,-90.731338989,9,10,2014,1.1,254,NA,NA,NA
"4196",4196,"N","N198S0","sora",0,2,"kt2","bkca","ne",39.1398759652,-90.7313229796,9,10,2014,1.1,254,NA,NA,NA
"4197",4197,"A","AF471S0","sora",0,4,"kt2","bkca","ne",39.1381519753,-90.7284309715,10,13,2014,1.1,287,NA,NA,NA
"4198",4198,"A","AF472S1","sora",1,4,"kt2","bkca","ne",39.1398189683,-90.7281909976,10,13,2014,1.1,287,NA,NA,NA
"4199",4199,"A","AF473S3","sora",3,4,"kt2","bkca","ne",39.1410040017,-90.7299439888,10,13,2014,1.1,287,NA,NA,NA
"4200",4200,"A","AF474S1","sora",1,4,"kt2","bkca","ne",39.1411299817,-90.7299670391,10,13,2014,1.1,287,NA,NA,NA
"4201",4201,"A","AF475S3","sora",3,4,"kt2","bkca","ne",39.1417039745,-90.7297249697,10,13,2014,1.1,287,NA,NA,NA
"4202",4202,"A","AF476S2","sora",2,4,"kt2","bkca","ne",39.1427689791,-90.7294129953,10,13,2014,1.1,287,NA,NA,NA
"4203",4203,"A","AF477S3","sora",3,4,"kt2","bkca","ne",39.1428890079,-90.7290109992,10,13,2014,1.1,287,NA,NA,NA
"4204",4204,"A","AF478S0","sora",0,4,"kt2","bkca","ne",39.1430589929,-90.7286369987,10,13,2014,1.1,287,NA,NA,NA
"4205",4205,"A","AF479S0","sora",0,4,"kt2","bkca","ne",39.1436940059,-90.7281940151,10,13,2014,1.1,287,NA,NA,NA
"4206",4206,"A","AF480S0","sora",0,4,"kt2","bkca","ne",39.1403760295,-90.7276450004,10,13,2014,1.1,287,NA,NA,NA
"4207",4207,"A","AF481S0","sora",0,4,"kt2","bkca","ne",39.1405099723,-90.7275920268,10,13,2014,1.1,287,NA,NA,NA
"4208",4208,"A","AF482S0","sora",0,4,"kt2","bkca","ne",39.142611986,-90.7276330143,10,13,2014,1.1,287,NA,NA,NA
"4209",4209,"A","AF483S0","sora",0,4,"kt2","bkca","ne",39.1428719927,-90.7274699863,10,13,2014,1.1,287,NA,NA,NA
"4210",4210,"A","AF484S0","sora",0,4,"kt2","bkca","ne",39.143787967,-90.7272369694,10,13,2014,1.1,287,NA,NA,NA
"4211",4211,"A","AF485S0","sora",0,4,"kt2","bkca","ne",39.1438130289,-90.7272219658,10,13,2014,1.1,287,NA,NA,NA
"4212",4212,"A","AF486S0","sora",0,4,"kt2","bkca","ne",39.1430040076,-90.7271020208,10,13,2014,1.1,287,NA,NA,NA
"4213",4213,"A","AF487S1","sora",1,4,"kt2","bkca","ne",39.1418309603,-90.7277350221,10,13,2014,1.1,287,NA,NA,NA
"4214",4214,"A","AF489S1","sora",1,4,"kt2","bkca","ne",39.1421170346,-90.7270570099,10,13,2014,1.1,287,NA,NA,NA
"4215",4215,"A","AF490S0","sora",0,4,"kt2","bkca","ne",39.1372639965,-90.7297539711,10,13,2014,1.1,287,NA,NA,NA
"4216",4216,"N","N175S0","sora",0,2,"kt5","bkca","ne",39.1348469909,-90.7364480104,9,10,2014,1.1,254,NA,NA,NA
"4217",4217,"N","N188V0","vira",0,2,"kt5","bkca","ne",39.1347749904,-90.7358699944,9,10,2014,1.1,254,NA,NA,NA
"4218",4218,"N","N176S0","sora",0,2,"kt5","bkca","ne",39.1343289893,-90.7363269757,9,10,2014,1.1,254,NA,NA,NA
"4219",4219,"N","N189S0","sora",0,2,"kt5","bkca","ne",39.1341379657,-90.7349009626,9,10,2014,1.1,254,NA,NA,NA
"4220",4220,"N","N190S0","sora",0,2,"kt5","bkca","ne",39.1339730099,-90.7348500006,9,10,2014,1.1,254,NA,NA,NA
"4221",4221,"N","N192S0","sora",0,2,"kt5","bkca","ne",39.1338710021,-90.7348059956,9,10,2014,1.1,254,NA,NA,NA
"4222",4222,"N","N191S0","sora",0,2,"kt5","bkca","ne",39.1338689905,-90.7348029781,9,10,2014,1.1,254,NA,NA,NA
"4223",4223,"N","N177S0","sora",0,2,"kt5","bkca","ne",39.1337010171,-90.736130001,9,10,2014,1.1,254,NA,NA,NA
"4224",4224,"N","N186S0","sora",0,2,"kt5","bkca","ne",39.1335280146,-90.7354519889,9,10,2014,1.1,254,NA,NA,NA
"4225",4225,"N","N197S0","sora",0,2,"kt5","bkca","ne",39.133387031,-90.7340869959,9,10,2014,1.1,254,NA,NA,NA
"4226",4226,"N","N193S0","sora",0,2,"kt5","bkca","ne",39.133356018,-90.7348130364,9,10,2014,1.1,254,NA,NA,NA
"4227",4227,"N","N185S0","sora",0,2,"kt5","bkca","ne",39.1328100208,-90.7353990152,9,10,2014,1.1,254,NA,NA,NA
"4228",4228,"N","N184S0","sora",0,2,"kt5","bkca","ne",39.1324820369,-90.7354059722,9,10,2014,1.1,254,NA,NA,NA
"4229",4229,"N","N195S0","sora",0,2,"kt5","bkca","ne",39.131249981,-90.7345480006,9,10,2014,1.1,254,NA,NA,NA
"4230",4230,"N","N178S0","sora",0,2,"kt5","bkca","ne",39.1311639827,-90.7361569908,9,10,2014,1.1,254,NA,NA,NA
"4231",4231,"N","N179S0","sora",0,2,"kt5","bkca","ne",39.1310909763,-90.7361519616,9,10,2014,1.1,254,NA,NA,NA
"4232",4232,"N","N180S0","sora",0,2,"kt5","bkca","ne",39.1310280282,-90.7361450046,9,10,2014,1.1,254,NA,NA,NA
"4233",4233,"N","N182S0","sora",0,2,"kt5","bkca","ne",39.1309159622,-90.7354469597,9,10,2014,1.1,254,NA,NA,NA
"4234",4234,"N","N183S0","sora",0,2,"kt5","bkca","ne",39.1309110168,-90.7354469597,9,10,2014,1.1,254,NA,NA,NA
"4235",4235,"N","N196S0","sora",0,2,"kt5","bkca","ne",39.1307589691,-90.7343139779,9,10,2014,1.1,254,NA,NA,NA
"4236",4236,"N","N181S1","sora",1,2,"kt5","bkca","ne",39.1307039838,-90.7359470241,9,10,2014,1.1,254,NA,NA,NA
"4237",4237,"A","AF470S0","sora",0,4,"kt5","bkca","ne",39.1338259913,-90.734916972,10,13,2014,1.1,287,NA,NA,NA
"4238",4238,"N","NS484S0","sora",0,3,"kt6","bkca","ne",39.13522401,-90.740735,10,10,2013,1.1,283,NA,NA,NA
